Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,treatment
SRR8642356,Postnatal week 10,RNA-Seq,120,13479120,PRJNA524496,SAMN11028301,7037608,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440646,Nos3-/-,GSM3632298,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632298,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642357,Postnatal week 10,RNA-Seq,120,17237160,PRJNA524496,SAMN11028300,8993117,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440647,Nos3-/-,GSM3632299,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632299,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642358,Postnatal week 10,RNA-Seq,120,24597840,PRJNA524496,SAMN11028299,12728308,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440648,Nos3-/-,GSM3632300,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632300,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642359,Postnatal week 10,RNA-Seq,120,21396000,PRJNA524496,SAMN11028298,11092788,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440649,Nos3-/-,GSM3632301,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632301,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642360,Postnatal week 10,RNA-Seq,120,12565800,PRJNA524496,SAMN11028297,6582101,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440650,Nos3-/-,GSM3632302,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632302,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642361,Postnatal week 10,RNA-Seq,120,30376800,PRJNA524496,SAMN11028296,15655776,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440651,Nos3-/-,GSM3632303,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632303,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642362,Postnatal week 10,RNA-Seq,120,46833600,PRJNA524496,SAMN11028295,24341222,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440652,Nos3-/-,GSM3632304,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632304,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642363,Postnatal week 10,RNA-Seq,120,22113360,PRJNA524496,SAMN11028294,11540332,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440653,Nos3-/-,GSM3632305,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632305,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642364,Postnatal week 10,RNA-Seq,120,33862800,PRJNA524496,SAMN11028293,17557269,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440654,Nos3-/-,GSM3632306,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632306,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642365,Postnatal week 10,RNA-Seq,120,18777600,PRJNA524496,SAMN11028292,9803186,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440655,Nos3-/-,GSM3632307,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632307,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642366,Postnatal week 10,RNA-Seq,120,26139000,PRJNA524496,SAMN11028291,13578452,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440656,Nos3-/-,GSM3632308,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632308,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642367,Postnatal week 10,RNA-Seq,120,26971560,PRJNA524496,SAMN11028359,14040691,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440657,Nos3-/-,GSM3632309,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632309,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642368,Postnatal week 10,RNA-Seq,120,10353840,PRJNA524496,SAMN11028358,5474163,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440658,Nos3-/-,GSM3632310,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632310,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642369,Postnatal week 10,RNA-Seq,120,16024680,PRJNA524496,SAMN11028356,8385176,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440659,Nos3-/-,GSM3632311,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632311,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642370,Postnatal week 10,RNA-Seq,120,16165560,PRJNA524496,SAMN11028354,8451806,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440660,Nos3-/-,GSM3632312,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632312,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642371,Postnatal week 10,RNA-Seq,120,21741720,PRJNA524496,SAMN11028353,11305301,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440661,Nos3-/-,GSM3632313,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632313,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642372,Postnatal week 10,RNA-Seq,120,17892600,PRJNA524496,SAMN11028286,9354088,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440662,Nos3-/-,GSM3632314,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632314,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642373,Postnatal week 10,RNA-Seq,120,17009160,PRJNA524496,SAMN11028285,8883922,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440663,Nos3-/-,GSM3632315,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632315,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642374,Postnatal week 10,RNA-Seq,120,11223120,PRJNA524496,SAMN11028284,5902580,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440664,Nos3-/-,GSM3632316,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632316,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642375,Postnatal week 10,RNA-Seq,120,18405120,PRJNA524496,SAMN11028283,9619135,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440665,Nos3-/-,GSM3632317,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632317,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642376,Postnatal week 10,RNA-Seq,120,38983680,PRJNA524496,SAMN11028282,20175143,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440666,Nos3-/-,GSM3632318,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632318,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642377,Postnatal week 10,RNA-Seq,120,21704760,PRJNA524496,SAMN11028281,11300686,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440667,Nos3-/-,GSM3632319,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632319,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642378,Postnatal week 10,RNA-Seq,120,7910400,PRJNA524496,SAMN11028280,3717228,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440668,Nos3-/-,GSM3632320,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632320,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642379,Postnatal week 10,RNA-Seq,120,43503720,PRJNA524496,SAMN11028279,20023983,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440669,Nos3-/-,GSM3632321,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632321,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642380,Postnatal week 10,RNA-Seq,120,41732520,PRJNA524496,SAMN11028278,19494655,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440670,Nos3-/-,GSM3632322,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632322,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642381,Postnatal week 10,RNA-Seq,120,45772080,PRJNA524496,SAMN11028277,21188918,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440671,Nos3-/-,GSM3632323,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632323,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642382,Postnatal week 10,RNA-Seq,120,84205680,PRJNA524496,SAMN11028276,38605937,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440672,Nos3-/-,GSM3632324,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632324,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642383,Postnatal week 10,RNA-Seq,120,13263600,PRJNA524496,SAMN11028275,6140760,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440673,Nos3-/-,GSM3632325,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632325,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642384,Postnatal week 10,RNA-Seq,120,8510640,PRJNA524496,SAMN11028274,3967511,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440674,Nos3-/-,GSM3632326,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632326,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642385,Postnatal week 10,RNA-Seq,120,51714120,PRJNA524496,SAMN11028273,23503562,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440675,Nos3-/-,GSM3632327,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632327,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642386,Postnatal week 10,RNA-Seq,120,46051800,PRJNA524496,SAMN11028272,21136041,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440676,Nos3-/-,GSM3632328,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632328,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642387,Postnatal week 10,RNA-Seq,120,70293600,PRJNA524496,SAMN11028271,32315364,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440677,Nos3-/-,GSM3632329,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632329,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642388,Postnatal week 10,RNA-Seq,120,45781920,PRJNA524496,SAMN11028270,21034342,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440678,Nos3-/-,GSM3632330,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632330,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642389,Postnatal week 10,RNA-Seq,120,122152800,PRJNA524496,SAMN11028269,55774326,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440679,Nos3-/-,GSM3632331,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632331,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642390,Postnatal week 10,RNA-Seq,120,11486280,PRJNA524496,SAMN11028268,5334810,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440680,Nos3-/-,GSM3632332,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632332,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642391,Postnatal week 10,RNA-Seq,120,86127240,PRJNA524496,SAMN11028267,39684291,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440681,Nos3-/-,GSM3632333,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632333,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642392,Postnatal week 10,RNA-Seq,120,71926320,PRJNA524496,SAMN11028266,33214395,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440682,Nos3-/-,GSM3632334,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632334,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642393,Postnatal week 10,RNA-Seq,120,20284200,PRJNA524496,SAMN11028265,9477393,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440683,Nos3-/-,GSM3632335,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632335,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642394,Postnatal week 10,RNA-Seq,120,17174760,PRJNA524496,SAMN11028264,8151745,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440684,Nos3-/-,GSM3632336,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632336,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642395,Postnatal week 10,RNA-Seq,120,36679080,PRJNA524496,SAMN11028263,17056950,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440685,Nos3-/-,GSM3632337,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632337,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642396,Postnatal week 10,RNA-Seq,120,10927080,PRJNA524496,SAMN11028262,5130118,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440686,Nos3-/-,GSM3632338,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632338,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642397,Postnatal week 10,RNA-Seq,120,18073320,PRJNA524496,SAMN11028320,8469636,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440687,Nos3-/-,GSM3632339,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632339,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642398,Postnatal week 10,RNA-Seq,120,43174680,PRJNA524496,SAMN11028319,20029870,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440688,Nos3-/-,GSM3632340,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632340,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642399,Postnatal week 10,RNA-Seq,120,58668000,PRJNA524496,SAMN11028318,27070688,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440689,Nos3-/-,GSM3632341,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632341,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642400,Postnatal week 10,RNA-Seq,120,32884680,PRJNA524496,SAMN11028317,15407041,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440690,Nos3-/-,GSM3632342,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632342,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642401,Postnatal week 10,RNA-Seq,120,19722840,PRJNA524496,SAMN11028174,9226646,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440691,Nos3-/-,GSM3632343,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632343,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642402,Postnatal week 10,RNA-Seq,120,65357640,PRJNA524496,SAMN11028173,30583106,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440692,Nos3-/-,GSM3632344,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632344,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642403,Postnatal week 10,RNA-Seq,120,24591600,PRJNA524496,SAMN11028316,11435285,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440693,Nos3-/-,GSM3632345,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632345,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642404,Postnatal week 10,RNA-Seq,120,12756120,PRJNA524496,SAMN11028178,5958801,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440694,Nos3-/-,GSM3632346,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632346,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642405,Postnatal week 10,RNA-Seq,120,23256480,PRJNA524496,SAMN11028177,10851819,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440695,Nos3-/-,GSM3632347,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632347,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642406,Postnatal week 10,RNA-Seq,120,35386800,PRJNA524496,SAMN11028176,16312273,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440696,Nos3-/-,GSM3632348,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632348,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642407,Postnatal week 10,RNA-Seq,120,8373720,PRJNA524496,SAMN11028175,3939351,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440697,Nos3-/-,GSM3632349,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632349,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642408,Postnatal week 10,RNA-Seq,120,21329520,PRJNA524496,SAMN11028172,9942208,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440698,Nos3-/-,GSM3632350,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632350,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642409,Postnatal week 10,RNA-Seq,120,24618360,PRJNA524496,SAMN11028237,11460092,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440699,Nos3-/-,GSM3632351,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632351,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642410,Postnatal week 10,RNA-Seq,120,20167920,PRJNA524496,SAMN11028236,9416095,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440700,Nos3-/-,GSM3632352,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632352,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642411,Postnatal week 10,RNA-Seq,120,55921920,PRJNA524496,SAMN11028235,25794227,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440701,Nos3-/-,GSM3632353,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632353,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642412,Postnatal week 10,RNA-Seq,120,85924800,PRJNA524496,SAMN11028234,39663166,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440702,Nos3-/-,GSM3632354,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632354,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642413,Postnatal week 10,RNA-Seq,120,9903840,PRJNA524496,SAMN11028233,4608250,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440703,Nos3-/-,GSM3632355,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632355,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8642414,Postnatal week 10,RNA-Seq,120,28698840,PRJNA524496,SAMN11028232,13361648,1,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440704,Nos3-/-,GSM3632356,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3632356,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
